,time,power in kW
2020-05-07,05:30:00,66.836
2020-05-07,05:45:00,72.428
2020-05-07,06:00:00,72.548
2020-05-07,06:15:00,82.844
2020-05-07,06:30:00,89.36
2020-05-07,06:45:00,102.792
2020-05-07,07:00:00,110.948
2020-05-07,07:15:00,110.304
2020-05-07,07:30:00,102.216
2020-05-07,07:45:00,100.164
2020-05-07,08:00:00,106.948
2020-05-07,08:15:00,98.848
2020-05-07,08:30:00,107.832
2020-05-07,08:45:00,102.968
2020-05-07,09:00:00,106.06
2020-05-07,09:15:00,99.672
2020-05-07,09:30:00,103.64
2020-05-07,09:45:00,95.76
2020-05-07,10:00:00,100.084
2020-05-07,10:15:00,99.832
2020-05-07,10:30:00,112.072
2020-05-07,10:45:00,104.6
2020-05-07,11:00:00,99.84
2020-05-07,11:15:00,103.612
2020-05-07,11:30:00,106.972
2020-05-07,11:45:00,104.768
2020-05-07,12:00:00,108.244
2020-05-07,12:15:00,116.272
2020-05-07,12:30:00,118.644
2020-05-07,12:45:00,115.236
2020-05-07,13:00:00,112.212
2020-05-07,13:15:00,119.488
2020-05-07,13:30:00,117.54
2020-05-07,13:45:00,113.192
2020-05-07,14:00:00,112.764
2020-05-07,14:15:00,106.184
2020-05-07,14:30:00,113.116
2020-05-07,14:45:00,109.524
2020-05-07,15:00:00,105.72
2020-05-07,15:15:00,105.868
2020-05-07,15:30:00,105.948
2020-05-07,15:45:00,104.948
2020-05-07,16:00:00,109.96
2020-05-07,16:15:00,107.4
2020-05-07,16:30:00,112.104
2020-05-07,16:45:00,107.304
2020-05-07,17:00:00,106.828
2020-05-07,17:15:00,110.536
2020-05-07,17:30:00,114.228
2020-05-07,17:45:00,120.004
2020-05-07,18:00:00,123.136
2020-05-07,18:15:00,124.66
2020-05-07,18:30:00,132.944
2020-05-07,18:45:00,140.456
2020-05-07,19:00:00,142.728
2020-05-07,19:15:00,140.82
2020-05-07,19:30:00,139.8
2020-05-07,19:45:00,138.424
2020-05-07,20:00:00,137.972
2020-05-07,20:15:00,140.416
2020-05-07,20:30:00,137.144
2020-05-07,20:45:00,139.292
2020-05-07,21:00:00,141.508
2020-05-07,21:15:00,137.976
2020-05-07,21:30:00,127.224
2020-05-07,21:45:00,127.52
2020-05-07,22:00:00,139.216
2020-05-07,22:15:00,126.24
2020-05-07,22:30:00,117.784
2020-05-07,22:45:00,110.832
2020-05-07,23:00:00,105.044
2020-05-07,23:15:00,100.24
2020-05-07,23:30:00,90.712
2020-05-07,23:45:00,83.84
2020-05-07,00:00:00,81.296
2020-05-08,00:15:00,76.04
2020-05-08,00:30:00,71.352
2020-05-08,00:45:00,67.104
2020-05-08,01:00:00,63.508
2020-05-08,01:15:00,60.576
2020-05-08,01:30:00,58.52
2020-05-08,01:45:00,57.912
2020-05-08,02:00:00,57.128
2020-05-08,02:15:00,56.712
2020-05-08,02:30:00,57.756
2020-05-08,02:45:00,55.44
2020-05-08,03:00:00,55.344
2020-05-08,03:15:00,56.812
2020-05-08,03:30:00,56.692
2020-05-08,03:45:00,55.312
2020-05-08,04:00:00,54.768
2020-05-08,04:15:00,57.244
2020-05-08,04:30:00,57.62
2020-05-08,04:45:00,58.424
2020-05-08,05:00:00,61.436
2020-05-08,05:15:00,63.316
2020-05-08,05:30:00,67.612
2020-05-08,05:45:00,72.812
2020-05-08,06:00:00,74.28
2020-05-08,06:15:00,82.796
2020-05-08,06:30:00,99.952
2020-05-08,06:45:00,100.848
2020-05-08,07:00:00,114.932
2020-05-08,07:15:00,109.08
2020-05-08,07:30:00,107.232
